t,Surface,vessel,distance,POI
104,37,9,1,67.05
105,37,9,1,67.17
106,37,9,1,67.28
107,37,9,1,67.39
108,37,9,1,67.49
109,37,9,1,67.6
110,37,9,1,67.71
111,37,9,1,67.81
112,37,9,1,67.91
113,37,9,1,68.01
114,37,9,1,68.11
115,37,9,1,68.21
116,37,9,1,68.31
117,37,9,1,68.41
118,37,9,1,68.5
119,37,9,1,68.6
120,37,9,1,68.69
121,37,9,1,68.79
122,37,9,1,68.88
123,37,9,1,68.97
124,37,9,1,69.06
125,37,9,1,69.14
126,37,9,1,69.23
127,37,9,1,69.32
128,37,9,1,69.4
129,37,9,1,69.49
130,37,9,1,69.57
131,37,9,1,69.65
132,37,9,1,69.73
133,37,9,1,69.81
134,37,9,1,69.89
135,37,9,1,69.97
136,37,9,1,70.05
137,37,9,1,70.13
138,37,9,1,70.2
139,37,9,1,70.28
140,37,9,1,70.35
141,37,9,1,70.43
142,37,9,1,70.5
143,37,9,1,70.57
144,37,9,1,70.64
145,37,9,1,70.71
146,37,9,1,70.78
147,37,9,1,70.85
148,37,9,1,70.92
149,37,9,1,70.98
150,37,9,1,71.05
151,37,9,1,71.12
152,37,9,1,71.18
153,37,9,1,71.25
154,37,9,1,71.31
155,37,9,1,71.37
156,37,9,1,71.43
157,37,9,1,71.5
158,37,9,1,71.56
159,37,9,1,71.62
160,37,9,1,71.68
161,37,9,1,71.73
162,37,9,1,71.79
163,37,9,1,71.85
164,37,9,1,71.91
165,37,9,1,71.96
166,37,9,1,72.02
167,37,9,1,72.07
168,37,9,1,72.13
169,37,9,1,72.18
170,37,9,1,72.24
171,37,9,1,72.29
172,37,9,1,72.34
173,37,9,1,72.39
174,37,9,1,72.44
175,37,9,1,72.49
176,37,9,1,72.54
177,37,9,1,72.59
178,37,9,1,72.64
179,37,9,1,72.69
180,37,9,1,72.74
1,37,9,2,37.81
2,37,9,2,38.63
3,37,9,2,39.45
4,37,9,2,40.27
5,37,9,2,41.09
6,37,9,2,41.91
7,37,9,2,42.71
8,37,9,2,43.5
9,37,9,2,44.27
10,37,9,2,45.03
11,37,9,2,45.76
12,37,9,2,46.48
13,37,9,2,47.18
14,37,9,2,47.85
15,37,9,2,48.51
16,37,9,2,49.15
17,37,9,2,49.78
18,37,9,2,50.38
19,37,9,2,50.97
20,37,9,2,51.55
21,37,9,2,52.1
22,37,9,2,52.65
23,37,9,2,53.18
24,37,9,2,53.69
25,37,9,2,54.2
26,37,9,2,54.69
27,37,9,2,55.17
28,37,9,2,55.63
29,37,9,2,56.09
30,37,9,2,56.53
31,37,9,2,56.97
32,37,9,2,57.39
33,37,9,2,57.81
34,37,9,2,58.22
35,37,9,2,58.61
36,37,9,2,59
37,37,9,2,59.38
38,37,9,2,59.76
39,37,9,2,60.12
40,37,9,2,60.48
41,37,9,2,60.83
42,37,9,2,61.17
43,37,9,2,61.51
44,37,9,2,61.84
45,37,9,2,62.16
46,37,9,2,62.48
47,37,9,2,62.79
48,37,9,2,63.1
49,37,9,2,63.4
50,37,9,2,63.69
51,37,9,2,63.98
52,37,9,2,64.27
53,37,9,2,64.54
54,37,9,2,64.82
55,37,9,2,65.09
56,37,9,2,65.35
57,37,9,2,65.61
58,37,9,2,65.87
59,37,9,2,66.12
60,37,9,2,66.37
61,37,9,2,66.61
62,37,9,2,66.85
63,37,9,2,67.09
64,37,9,2,67.32
65,37,9,2,67.55
66,37,9,2,67.77
67,37,9,2,67.99
68,37,9,2,68.21
69,37,9,2,68.42
70,37,9,2,68.63
71,37,9,2,68.84
72,37,9,2,69.05
73,37,9,2,69.25
74,37,9,2,69.45
75,37,9,2,69.64
76,37,9,2,69.83
77,37,9,2,70.02
78,37,9,2,70.21
79,37,9,2,70.39
80,37,9,2,70.58
81,37,9,2,70.75
82,37,9,2,70.93
83,37,9,2,71.1
84,37,9,2,71.28
85,37,9,2,71.45
86,37,9,2,71.61
87,37,9,2,71.78
88,37,9,2,71.94
89,37,9,2,72.1
90,37,9,2,72.26
91,37,9,2,72.41
92,37,9,2,72.56
93,37,9,2,72.72
94,37,9,2,72.87
95,37,9,2,73.01
96,37,9,2,73.16
97,37,9,2,73.3
98,37,9,2,73.44
99,37,9,2,73.58
100,37,9,2,73.72
101,37,9,2,73.86
102,37,9,2,73.99
103,37,9,2,74.12
104,37,9,2,74.25
105,37,9,2,74.38
106,37,9,2,74.51
107,37,9,2,74.63
108,37,9,2,74.76
109,37,9,2,74.88
110,37,9,2,75
111,37,9,2,75.12
112,37,9,2,75.24
113,37,9,2,75.36
114,37,9,2,75.47
115,37,9,2,75.59
116,37,9,2,75.7
117,37,9,2,75.81
118,37,9,2,75.92
119,37,9,2,76.03
120,37,9,2,76.13
121,37,9,2,76.24
122,37,9,2,76.34
123,37,9,2,76.44
124,37,9,2,76.55
125,37,9,2,76.65
126,37,9,2,76.75
127,37,9,2,76.84
128,37,9,2,76.94
129,37,9,2,77.04
130,37,9,2,77.13
131,37,9,2,77.22
132,37,9,2,77.32
133,37,9,2,77.41
134,37,9,2,77.5
135,37,9,2,77.59
136,37,9,2,77.68
137,37,9,2,77.76
138,37,9,2,77.85
139,37,9,2,77.93
140,37,9,2,78.02
141,37,9,2,78.1
142,37,9,2,78.18
143,37,9,2,78.26
144,37,9,2,78.34
145,37,9,2,78.42
146,37,9,2,78.5
147,37,9,2,78.58
148,37,9,2,78.65
149,37,9,2,78.73
150,37,9,2,78.8
151,37,9,2,78.88
152,37,9,2,78.95
153,37,9,2,79.02
154,37,9,2,79.09
155,37,9,2,79.17
156,37,9,2,79.23
157,37,9,2,79.3
158,37,9,2,79.37
159,37,9,2,79.44
160,37,9,2,79.51
161,37,9,2,79.57
162,37,9,2,79.64
163,37,9,2,79.7
164,37,9,2,79.77
165,37,9,2,79.83
166,37,9,2,79.89
167,37,9,2,79.95
168,37,9,2,80.01
169,37,9,2,80.07
170,37,9,2,80.13
171,37,9,2,80.19
172,37,9,2,80.25
173,37,9,2,80.31
174,37,9,2,80.36
175,37,9,2,80.42
176,37,9,2,80.48
177,37,9,2,80.53
178,37,9,2,80.59
179,37,9,2,80.64
180,37,9,2,80.69
1,37,9,3,38.1
2,37,9,3,39.22
3,37,9,3,40.34
4,37,9,3,41.48
5,37,9,3,42.61
6,37,9,3,43.73
7,37,9,3,44.84
8,37,9,3,45.93
9,37,9,3,46.99
10,37,9,3,48.02
11,37,9,3,49.02
12,37,9,3,49.99
13,37,9,3,50.94
14,37,9,3,51.85
15,37,9,3,52.74
16,37,9,3,53.6
17,37,9,3,54.43
18,37,9,3,55.23
19,37,9,3,56.02
20,37,9,3,56.77
21,37,9,3,57.51
22,37,9,3,58.23
23,37,9,3,58.92
24,37,9,3,59.59
25,37,9,3,60.25
26,37,9,3,60.89
27,37,9,3,61.51
28,37,9,3,62.11
29,37,9,3,62.7
30,37,9,3,63.28
31,37,9,3,63.84
32,37,9,3,64.38
33,37,9,3,64.91
34,37,9,3,65.43
35,37,9,3,65.94
36,37,9,3,66.44
37,37,9,3,66.92
38,37,9,3,67.39
39,37,9,3,67.86
40,37,9,3,68.31
41,37,9,3,68.75
42,37,9,3,69.18
43,37,9,3,69.61
44,37,9,3,70.02
45,37,9,3,70.43
46,37,9,3,70.83
47,37,9,3,71.22
48,37,9,3,71.6
49,37,9,3,71.97
50,37,9,3,72.34
51,37,9,3,72.7
52,37,9,3,73.05
53,37,9,3,73.4
54,37,9,3,73.74
55,37,9,3,74.07
56,37,9,3,74.4
57,37,9,3,74.72
58,37,9,3,75.04
59,37,9,3,75.35
60,37,9,3,75.65
61,37,9,3,75.95
62,37,9,3,76.25
63,37,9,3,76.54
64,37,9,3,76.82
65,37,9,3,77.1
66,37,9,3,77.38
67,37,9,3,77.65
68,37,9,3,77.91
69,37,9,3,78.17
70,37,9,3,78.43
71,37,9,3,78.68
72,37,9,3,78.93
73,37,9,3,79.18
74,37,9,3,79.42
75,37,9,3,79.66
76,37,9,3,79.89
77,37,9,3,80.12
78,37,9,3,80.35
79,37,9,3,80.57
80,37,9,3,80.79
81,37,9,3,81.01
82,37,9,3,81.22
83,37,9,3,81.43
84,37,9,3,81.64
85,37,9,3,81.84
86,37,9,3,82.04
87,37,9,3,82.24
88,37,9,3,82.43
89,37,9,3,82.62
90,37,9,3,82.81
91,37,9,3,83
92,37,9,3,83.18
93,37,9,3,83.36
94,37,9,3,83.54
95,37,9,3,83.72
96,37,9,3,83.89
97,37,9,3,84.06
98,37,9,3,84.23
99,37,9,3,84.4
100,37,9,3,84.56
101,37,9,3,84.73
102,37,9,3,84.89
103,37,9,3,85.04
104,37,9,3,85.2
105,37,9,3,85.35
106,37,9,3,85.5
107,37,9,3,85.65
108,37,9,3,85.8
109,37,9,3,85.95
110,37,9,3,86.09
111,37,9,3,86.23
112,37,9,3,86.37
113,37,9,3,86.51
114,37,9,3,86.65
115,37,9,3,86.78
116,37,9,3,86.91
117,37,9,3,87.04
118,37,9,3,87.17
119,37,9,3,87.3
120,37,9,3,87.43
121,37,9,3,87.55
122,37,9,3,87.67
123,37,9,3,87.79
124,37,9,3,87.91
125,37,9,3,88.03
126,37,9,3,88.15
127,37,9,3,88.26
128,37,9,3,88.38
129,37,9,3,88.49
130,37,9,3,88.6
131,37,9,3,88.71
132,37,9,3,88.82
133,37,9,3,88.92
134,37,9,3,89.03
135,37,9,3,89.13
136,37,9,3,89.24
137,37,9,3,89.34
138,37,9,3,89.44
139,37,9,3,89.54
140,37,9,3,89.64
141,37,9,3,89.73
142,37,9,3,89.83
143,37,9,3,89.92
144,37,9,3,90.02
145,37,9,3,90.11
146,37,9,3,90.2
147,37,9,3,90.29
148,37,9,3,90.38
149,37,9,3,90.47
150,37,9,3,90.55
151,37,9,3,90.64
152,37,9,3,90.72
153,37,9,3,90.81
154,37,9,3,90.89
155,37,9,3,90.97
156,37,9,3,91.05
157,37,9,3,91.13
158,37,9,3,91.21
159,37,9,3,91.29
160,37,9,3,91.37
161,37,9,3,91.44
162,37,9,3,91.52
163,37,9,3,91.59
164,37,9,3,91.67
165,37,9,3,91.74
166,37,9,3,91.81
167,37,9,3,91.88
168,37,9,3,91.95
169,37,9,3,92.02
170,37,9,3,92.09
171,37,9,3,92.16
172,37,9,3,92.22
173,37,9,3,92.29
174,37,9,3,92.36
175,37,9,3,92.42
176,37,9,3,92.49
177,37,9,3,92.55
178,37,9,3,92.61
179,37,9,3,92.67
180,37,9,3,92.73
1,37,10,0,37.44
2,37,10,0,37.88
3,37,10,0,38.33
4,37,10,0,38.77
5,37,10,0,39.2
6,37,10,0,39.63
7,37,10,0,40.04
8,37,10,0,40.44
9,37,10,0,40.83
10,37,10,0,41.21
11,37,10,0,41.57
12,37,10,0,41.91
13,37,10,0,42.25
14,37,10,0,42.57
15,37,10,0,42.87
16,37,10,0,43.17
17,37,10,0,43.45
18,37,10,0,43.72
19,37,10,0,43.98
20,37,10,0,44.23
21,37,10,0,44.47
22,37,10,0,44.7
23,37,10,0,44.91
24,37,10,0,45.12
25,37,10,0,45.32
26,37,10,0,45.52
27,37,10,0,45.7
28,37,10,0,45.88
29,37,10,0,46.05
30,37,10,0,46.21
31,37,10,0,46.37
32,37,10,0,46.52
33,37,10,0,46.66
34,37,10,0,46.8
35,37,10,0,46.94
36,37,10,0,47.06
37,37,10,0,47.19
38,37,10,0,47.3
39,37,10,0,47.42
40,37,10,0,47.53
41,37,10,0,47.63
42,37,10,0,47.73
43,37,10,0,47.83
44,37,10,0,47.92
45,37,10,0,48.01
46,37,10,0,48.1
47,37,10,0,48.18
48,37,10,0,48.26
49,37,10,0,48.34
50,37,10,0,48.41
51,37,10,0,48.48
52,37,10,0,48.55
53,37,10,0,48.62
54,37,10,0,48.68
55,37,10,0,48.74
56,37,10,0,48.8
57,37,10,0,48.86
58,37,10,0,48.91
59,37,10,0,48.96
60,37,10,0,49.02
61,37,10,0,49.06
62,37,10,0,49.11
63,37,10,0,49.16
64,37,10,0,49.2
65,37,10,0,49.24
66,37,10,0,49.29
67,37,10,0,49.33
68,37,10,0,49.36
69,37,10,0,49.4
70,37,10,0,49.44
71,37,10,0,49.47
72,37,10,0,49.5
73,37,10,0,49.54
74,37,10,0,49.57
75,37,10,0,49.6
76,37,10,0,49.63
77,37,10,0,49.65
78,37,10,0,49.68
79,37,10,0,49.71
80,37,10,0,49.73
81,37,10,0,49.76
82,37,10,0,49.78
83,37,10,0,49.8
84,37,10,0,49.82
85,37,10,0,49.85
86,37,10,0,49.87
87,37,10,0,49.89
88,37,10,0,49.9
89,37,10,0,49.92
90,37,10,0,49.94
91,37,10,0,49.96
92,37,10,0,49.98
93,37,10,0,49.99
94,37,10,0,50.01
95,37,10,0,50.02
96,37,10,0,50.04
97,37,10,0,50.05
98,37,10,0,50.07
99,37,10,0,50.08
100,37,10,0,50.09
101,37,10,0,50.1
102,37,10,0,50.12
103,37,10,0,50.13
104,37,10,0,50.14
105,37,10,0,50.15
106,37,10,0,50.16
107,37,10,0,50.17
108,37,10,0,50.18
109,37,10,0,50.19
110,37,10,0,50.2
111,37,10,0,50.21
112,37,10,0,50.22
113,37,10,0,50.23
114,37,10,0,50.23
115,37,10,0,50.24
116,37,10,0,50.25
117,37,10,0,50.26
118,37,10,0,50.26
119,37,10,0,50.27
120,37,10,0,50.28
121,37,10,0,50.28
122,37,10,0,50.29
123,37,10,0,50.3
124,37,10,0,50.3
125,37,10,0,50.31
126,37,10,0,50.31
127,37,10,0,50.32
128,37,10,0,50.32
129,37,10,0,50.33
130,37,10,0,50.33
131,37,10,0,50.34
132,37,10,0,50.34
133,37,10,0,50.35
134,37,10,0,50.35
135,37,10,0,50.36
136,37,10,0,50.36
137,37,10,0,50.36
138,37,10,0,50.37
139,37,10,0,50.37
140,37,10,0,50.37
141,37,10,0,50.38
142,37,10,0,50.38
143,37,10,0,50.38
144,37,10,0,50.39
145,37,10,0,50.39
146,37,10,0,50.39
147,37,10,0,50.4
148,37,10,0,50.4
149,37,10,0,50.4
150,37,10,0,50.4
151,37,10,0,50.41
152,37,10,0,50.41
153,37,10,0,50.41
154,37,10,0,50.41
155,37,10,0,50.42
156,37,10,0,50.42
157,37,10,0,50.42
158,37,10,0,50.42
159,37,10,0,50.42
160,37,10,0,50.43
161,37,10,0,50.43
162,37,10,0,50.43
163,37,10,0,50.43
164,37,10,0,50.43
165,37,10,0,50.43
166,37,10,0,50.44
167,37,10,0,50.44
168,37,10,0,50.44
169,37,10,0,50.44
170,37,10,0,50.44
171,37,10,0,50.44
172,37,10,0,50.44
173,37,10,0,50.45
174,37,10,0,50.45
175,37,10,0,50.45
176,37,10,0,50.45
177,37,10,0,50.45
178,37,10,0,50.45
179,37,10,0,50.45
180,37,10,0,50.45
1,37,10,1,37.52
2,37,10,1,38.05
3,37,10,1,38.58
4,37,10,1,39.1
5,37,10,1,39.62
6,37,10,1,40.13
7,37,10,1,40.62
8,37,10,1,41.11
9,37,10,1,41.57
10,37,10,1,42.02
11,37,10,1,42.45
12,37,10,1,42.86
13,37,10,1,43.26
14,37,10,1,43.64
15,37,10,1,44.01
16,37,10,1,44.36
17,37,10,1,44.69
18,37,10,1,45.01
19,37,10,1,45.32
20,37,10,1,45.62
21,37,10,1,45.9
22,37,10,1,46.17
23,37,10,1,46.43
24,37,10,1,46.67
25,37,10,1,46.91
26,37,10,1,47.14
27,37,10,1,47.35
28,37,10,1,47.56
29,37,10,1,47.76
30,37,10,1,47.95
31,37,10,1,48.13
32,37,10,1,48.31
33,37,10,1,48.48
34,37,10,1,48.64
35,37,10,1,48.79
36,37,10,1,48.94
37,37,10,1,49.08
38,37,10,1,49.22
39,37,10,1,49.35
40,37,10,1,49.48
41,37,10,1,49.6
42,37,10,1,49.72
43,37,10,1,49.83
44,37,10,1,49.93
45,37,10,1,50.04
46,37,10,1,50.14
47,37,10,1,50.23
48,37,10,1,50.32
49,37,10,1,50.41
50,37,10,1,50.5
51,37,10,1,50.58
52,37,10,1,50.66
53,37,10,1,50.73
54,37,10,1,50.8
55,37,10,1,50.87
56,37,10,1,50.94
57,37,10,1,51.01
58,37,10,1,51.07
59,37,10,1,51.13
60,37,10,1,51.18
61,37,10,1,51.24
62,37,10,1,51.29
63,37,10,1,51.35
64,37,10,1,51.4
65,37,10,1,51.44
66,37,10,1,51.49
67,37,10,1,51.53
68,37,10,1,51.58
69,37,10,1,51.62
70,37,10,1,51.66
71,37,10,1,51.7
72,37,10,1,51.73
73,37,10,1,51.77
74,37,10,1,51.8
75,37,10,1,51.84
76,37,10,1,51.87
77,37,10,1,51.9
78,37,10,1,51.93
79,37,10,1,51.96
80,37,10,1,51.99
81,37,10,1,52.02
82,37,10,1,52.04
83,37,10,1,52.07
84,37,10,1,52.09
85,37,10,1,52.11
86,37,10,1,52.14
87,37,10,1,52.16
88,37,10,1,52.18
89,37,10,1,52.2
90,37,10,1,52.22
91,37,10,1,52.24
92,37,10,1,52.26
93,37,10,1,52.28
94,37,10,1,52.29
95,37,10,1,52.31
96,37,10,1,52.33
97,37,10,1,52.34
98,37,10,1,52.36
99,37,10,1,52.37
100,37,10,1,52.39
101,37,10,1,52.4
102,37,10,1,52.41
103,37,10,1,52.42
104,37,10,1,52.44
105,37,10,1,52.45
106,37,10,1,52.46
107,37,10,1,52.47
108,37,10,1,52.48
109,37,10,1,52.49
110,37,10,1,52.5
111,37,10,1,52.51
112,37,10,1,52.52
113,37,10,1,52.53
114,37,10,1,52.54
115,37,10,1,52.55
116,37,10,1,52.56
117,37,10,1,52.56
118,37,10,1,52.57
119,37,10,1,52.58
120,37,10,1,52.59
121,37,10,1,52.59
122,37,10,1,52.6
123,37,10,1,52.61
124,37,10,1,52.61
125,37,10,1,52.62
126,37,10,1,52.63
127,37,10,1,52.63
128,37,10,1,52.64
129,37,10,1,52.64
130,37,10,1,52.65
131,37,10,1,52.65
132,37,10,1,52.66
133,37,10,1,52.66
134,37,10,1,52.67
135,37,10,1,52.67
136,37,10,1,52.68
137,37,10,1,52.68
138,37,10,1,52.68
139,37,10,1,52.69
140,37,10,1,52.69
141,37,10,1,52.7
142,37,10,1,52.7
143,37,10,1,52.7
144,37,10,1,52.71
145,37,10,1,52.71
146,37,10,1,52.71
147,37,10,1,52.72
148,37,10,1,52.72
149,37,10,1,52.72
150,37,10,1,52.72
151,37,10,1,52.73
152,37,10,1,52.73
153,37,10,1,52.73
154,37,10,1,52.73
155,37,10,1,52.74
156,37,10,1,52.74
157,37,10,1,52.74
158,37,10,1,52.74
159,37,10,1,52.74
160,37,10,1,52.75
161,37,10,1,52.75
162,37,10,1,52.75
163,37,10,1,52.75
164,37,10,1,52.75
165,37,10,1,52.76
166,37,10,1,52.76
167,37,10,1,52.76
168,37,10,1,52.76
169,37,10,1,52.76
170,37,10,1,52.76
171,37,10,1,52.76
172,37,10,1,52.77
173,37,10,1,52.77
174,37,10,1,52.77
175,37,10,1,52.77
176,37,10,1,52.77
177,37,10,1,52.77
178,37,10,1,52.77
179,37,10,1,52.77
180,37,10,1,52.78
1,37,10,2,37.68
2,37,10,2,38.36
3,37,10,2,39.05
4,37,10,2,39.74
5,37,10,2,40.42
6,37,10,2,41.08
7,37,10,2,41.73
8,37,10,2,42.36
9,37,10,2,42.97
10,37,10,2,43.56
11,37,10,2,44.12
12,37,10,2,44.66
13,37,10,2,45.18
14,37,10,2,45.67
15,37,10,2,46.15
16,37,10,2,46.6
17,37,10,2,47.04
18,37,10,2,47.45
19,37,10,2,47.85
20,37,10,2,48.22
21,37,10,2,48.59
22,37,10,2,48.93
23,37,10,2,49.26
24,37,10,2,49.58
25,37,10,2,49.88
26,37,10,2,50.17
27,37,10,2,50.45
28,37,10,2,50.71
29,37,10,2,50.96
30,37,10,2,51.21
31,37,10,2,51.44
32,37,10,2,51.66
33,37,10,2,51.87
34,37,10,2,52.07
35,37,10,2,52.27
36,37,10,2,52.46
37,37,10,2,52.63
38,37,10,2,52.81
39,37,10,2,52.97
40,37,10,2,53.13
41,37,10,2,53.28
42,37,10,2,53.42
43,37,10,2,53.56
44,37,10,2,53.69
45,37,10,2,53.82
46,37,10,2,53.94
47,37,10,2,54.06
48,37,10,2,54.17
49,37,10,2,54.28
50,37,10,2,54.39
51,37,10,2,54.49
52,37,10,2,54.58
53,37,10,2,54.67
54,37,10,2,54.76
55,37,10,2,54.85
56,37,10,2,54.93
57,37,10,2,55.01
58,37,10,2,55.08
59,37,10,2,55.16
60,37,10,2,55.23
61,37,10,2,55.29
62,37,10,2,55.36
63,37,10,2,55.42
64,37,10,2,55.48
65,37,10,2,55.54
66,37,10,2,55.59
67,37,10,2,55.65
68,37,10,2,55.7
69,37,10,2,55.75
70,37,10,2,55.8
71,37,10,2,55.84
72,37,10,2,55.89
73,37,10,2,55.93
74,37,10,2,55.97
75,37,10,2,56.01
76,37,10,2,56.05
77,37,10,2,56.08
78,37,10,2,56.12
79,37,10,2,56.15
80,37,10,2,56.19
81,37,10,2,56.22
82,37,10,2,56.25
83,37,10,2,56.28
84,37,10,2,56.31
85,37,10,2,56.34
86,37,10,2,56.36
87,37,10,2,56.39
88,37,10,2,56.41
89,37,10,2,56.44
90,37,10,2,56.46
91,37,10,2,56.48
92,37,10,2,56.5
93,37,10,2,56.52
94,37,10,2,56.54
95,37,10,2,56.56
96,37,10,2,56.58
97,37,10,2,56.6
98,37,10,2,56.62
99,37,10,2,56.63
100,37,10,2,56.65
101,37,10,2,56.67
102,37,10,2,56.68
103,37,10,2,56.7
104,37,10,2,56.71
105,37,10,2,56.72
106,37,10,2,56.74
107,37,10,2,56.75
108,37,10,2,56.76
109,37,10,2,56.77
110,37,10,2,56.78
111,37,10,2,56.8
112,37,10,2,56.81
113,37,10,2,56.82
114,37,10,2,56.83
115,37,10,2,56.84
116,37,10,2,56.85
117,37,10,2,56.86
118,37,10,2,56.86
119,37,10,2,56.87
120,37,10,2,56.88
121,37,10,2,56.89
122,37,10,2,56.9
123,37,10,2,56.9
124,37,10,2,56.91
125,37,10,2,56.92
126,37,10,2,56.92
127,37,10,2,56.93
128,37,10,2,56.94
129,37,10,2,56.94
130,37,10,2,56.95
131,37,10,2,56.95
132,37,10,2,56.96
133,37,10,2,56.97
134,37,10,2,56.97
135,37,10,2,56.98
136,37,10,2,56.98
137,37,10,2,56.99
138,37,10,2,56.99
139,37,10,2,56.99
140,37,10,2,57
141,37,10,2,57
142,37,10,2,57.01
143,37,10,2,57.01
144,37,10,2,57.01
145,37,10,2,57.02
146,37,10,2,57.02
147,37,10,2,57.02
148,37,10,2,57.03
149,37,10,2,57.03
150,37,10,2,57.03
151,37,10,2,57.04
152,37,10,2,57.04
153,37,10,2,57.04
154,37,10,2,57.04
155,37,10,2,57.05
156,37,10,2,57.05
157,37,10,2,57.05
158,37,10,2,57.05
159,37,10,2,57.06
160,37,10,2,57.06
161,37,10,2,57.06
162,37,10,2,57.06
163,37,10,2,57.07
164,37,10,2,57.07
165,37,10,2,57.07
166,37,10,2,57.07
167,37,10,2,57.07
168,37,10,2,57.07
169,37,10,2,57.08
170,37,10,2,57.08
171,37,10,2,57.08
172,37,10,2,57.08
173,37,10,2,57.08
174,37,10,2,57.08
175,37,10,2,57.08
176,37,10,2,57.09
177,37,10,2,57.09
178,37,10,2,57.09
179,37,10,2,57.09
180,37,10,2,57.09
1,37,10,3,37.9
2,37,10,3,38.82
3,37,10,3,39.74
4,37,10,3,40.67
5,37,10,3,41.58
6,37,10,3,42.48
7,37,10,3,43.36
8,37,10,3,44.21
9,37,10,3,45.03
10,37,10,3,45.81
11,37,10,3,46.57
12,37,10,3,47.3
13,37,10,3,47.99
14,37,10,3,48.65
15,37,10,3,49.28
16,37,10,3,49.89
17,37,10,3,50.46
18,37,10,3,51.01
19,37,10,3,51.54
20,37,10,3,52.04
21,37,10,3,52.51
22,37,10,3,52.97
23,37,10,3,53.4
24,37,10,3,53.82
25,37,10,3,54.21
26,37,10,3,54.59
27,37,10,3,54.95
28,37,10,3,55.29
29,37,10,3,55.62
30,37,10,3,55.94
31,37,10,3,56.24
32,37,10,3,56.52
33,37,10,3,56.8
34,37,10,3,57.06
35,37,10,3,57.31
36,37,10,3,57.55
37,37,10,3,57.78
38,37,10,3,58
39,37,10,3,58.21
40,37,10,3,58.41
41,37,10,3,58.6
42,37,10,3,58.79
43,37,10,3,58.96
44,37,10,3,59.13
45,37,10,3,59.29
46,37,10,3,59.45
47,37,10,3,59.6
48,37,10,3,59.74
49,37,10,3,59.88
50,37,10,3,60.01
51,37,10,3,60.13
52,37,10,3,60.25
53,37,10,3,60.37
54,37,10,3,60.48
55,37,10,3,60.58
56,37,10,3,60.69
57,37,10,3,60.79
58,37,10,3,60.88
59,37,10,3,60.97
60,37,10,3,61.06
61,37,10,3,61.14
62,37,10,3,61.22
63,37,10,3,61.3
64,37,10,3,61.37
65,37,10,3,61.44
66,37,10,3,61.51
67,37,10,3,61.58
68,37,10,3,61.64
69,37,10,3,61.7
70,37,10,3,61.76
71,37,10,3,61.82
72,37,10,3,61.87
73,37,10,3,61.92
74,37,10,3,61.97
75,37,10,3,62.02
76,37,10,3,62.07
77,37,10,3,62.11
78,37,10,3,62.15
79,37,10,3,62.2
80,37,10,3,62.24
81,37,10,3,62.27
82,37,10,3,62.31
83,37,10,3,62.35
84,37,10,3,62.38
85,37,10,3,62.41
86,37,10,3,62.45
87,37,10,3,62.48
88,37,10,3,62.51
89,37,10,3,62.53
90,37,10,3,62.56
91,37,10,3,62.59
92,37,10,3,62.61
93,37,10,3,62.64
94,37,10,3,62.66
95,37,10,3,62.69
96,37,10,3,62.71
97,37,10,3,62.73
98,37,10,3,62.75
99,37,10,3,62.77
100,37,10,3,62.79
101,37,10,3,62.81
102,37,10,3,62.83
103,37,10,3,62.84
104,37,10,3,62.86
105,37,10,3,62.88
106,37,10,3,62.89
107,37,10,3,62.91
108,37,10,3,62.92
109,37,10,3,62.93
110,37,10,3,62.95
111,37,10,3,62.96
112,37,10,3,62.97
113,37,10,3,62.99
114,37,10,3,63
115,37,10,3,63.01
116,37,10,3,63.02
117,37,10,3,63.03
118,37,10,3,63.04
119,37,10,3,63.05
120,37,10,3,63.06
121,37,10,3,63.07
122,37,10,3,63.08
123,37,10,3,63.09
124,37,10,3,63.09
125,37,10,3,63.1
126,37,10,3,63.11
127,37,10,3,63.12
128,37,10,3,63.12
129,37,10,3,63.13
130,37,10,3,63.14
131,37,10,3,63.15
132,37,10,3,63.15
133,37,10,3,63.16
134,37,10,3,63.16
135,37,10,3,63.17
136,37,10,3,63.17
137,37,10,3,63.18
138,37,10,3,63.19
139,37,10,3,63.19
140,37,10,3,63.2
141,37,10,3,63.2
142,37,10,3,63.2
143,37,10,3,63.21
144,37,10,3,63.21
145,37,10,3,63.22
146,37,10,3,63.22
147,37,10,3,63.22
148,37,10,3,63.23
149,37,10,3,63.23
150,37,10,3,63.24
151,37,10,3,63.24
152,37,10,3,63.24
153,37,10,3,63.25
154,37,10,3,63.25
155,37,10,3,63.25
156,37,10,3,63.25
157,37,10,3,63.26
158,37,10,3,63.26
159,37,10,3,63.26
160,37,10,3,63.26
161,37,10,3,63.27
162,37,10,3,63.27
163,37,10,3,63.27
164,37,10,3,63.27
165,37,10,3,63.28
166,37,10,3,63.28
167,37,10,3,63.28
168,37,10,3,63.28
169,37,10,3,63.28
170,37,10,3,63.29
171,37,10,3,63.29
172,37,10,3,63.29
173,37,10,3,63.29
174,37,10,3,63.29
175,37,10,3,63.29
176,37,10,3,63.3
177,37,10,3,63.3
178,37,10,3,63.3
179,37,10,3,63.3
180,37,10,3,63.3
